thema,quelle,themenbezogenheit__mean,themenbezogenheit__std,themenbezogenheit__count,logik-des-aufbaus__mean,logik-des-aufbaus__std,logik-des-aufbaus__count,ausfuehrlichkeit-aussagekraft__mean,ausfuehrlichkeit-aussagekraft__std,ausfuehrlichkeit-aussagekraft__count,sprachbeherrschung__mean,sprachbeherrschung__std,sprachbeherrschung__count,komplexitaet__mean,komplexitaet__std,komplexitaet__count,wortschatz-textverknuepfung__mean,wortschatz-textverknuepfung__std,wortschatz-textverknuepfung__count,gebrauch-sprachlicher-strukturen__mean,gebrauch-sprachlicher-strukturen__std,gebrauch-sprachlicher-strukturen__count,overall_score__mean,overall_score__std,overall_score__count
Traditional games or modern games in developing children's skills,ChatGPT-4,4.888888888888889,0.7406828681096324,9,4.944444444444445,0.726483157256779,9,5.055555555555555,0.5833333333333335,9,5.055555555555555,0.7264831572567789,9,4.5,0.75,9,4.888888888888889,0.7817359599705715,9,4.777777777777778,0.754615428178118,9,4.874444444444444,0.7071971279479137,9
Traditional games or modern games in developing children's skills,ClaudeOpus4.6,5.0,0.6123724356957947,9,4.944444444444445,0.5833333333333334,9,5.0,0.6123724356957947,9,4.944444444444445,0.5833333333333334,9,4.5,0.6123724356957945,9,4.833333333333333,0.6614378277661476,9,4.777777777777778,0.565194165260439,9,4.858888888888889,0.5877168630481102,9
Traditional games or modern games in developing children's skills,ClaudeOpus4.7,5.277777777777778,0.5068968775248517,9,5.222222222222222,0.44095855184409855,9,5.277777777777778,0.44095855184409855,9,5.277777777777778,0.44095855184409855,9,4.833333333333333,0.4330127018922194,9,5.111111111111111,0.48591265790377514,9,5.111111111111111,0.48591265790377514,9,5.16,0.43974424385090005,9
Traditional games or modern games in developing children's skills,DeepSeek-V3.2,5.444444444444445,0.4639803635691685,9,5.444444444444445,0.4639803635691685,9,5.5,0.43301270189221935,9,5.444444444444445,0.39086797998528583,9,5.166666666666667,0.3535533905932738,9,5.333333333333333,0.49999999999999994,9,5.333333333333333,0.49999999999999994,9,5.381111111111111,0.4220913539876304,9
Traditional games or modern games in developing children's skills,DeepSeek-V4Pro,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.39086797998528583,9,5.166666666666667,0.3535533905932738,9,5.444444444444445,0.39086797998528583,9,5.333333333333333,0.49999999999999994,9,5.39,0.3849025850783544,9
Traditional games or modern games in developing children's skills,GLM-5.1,5.166666666666667,0.6123724356957945,9,5.166666666666667,0.6123724356957945,9,5.166666666666667,0.6123724356957945,9,5.111111111111111,0.6009252125773317,9,4.666666666666667,0.6123724356957945,9,4.944444444444445,0.5833333333333334,9,4.944444444444445,0.5833333333333334,9,5.025555555555555,0.5858351114245184,9
Traditional games or modern games in developing children's skills,GPT-5.5,4.944444444444445,0.682112730989371,9,4.944444444444445,0.682112730989371,9,5.0,0.6614378277661476,9,4.888888888888889,0.6972166887783964,9,4.333333333333333,0.7071067811865475,9,4.666666666666667,0.6123724356957945,9,4.611111111111111,0.7817359599705715,9,4.771111111111111,0.6685328048129807,9
Traditional games or modern games in developing children's skills,Gemini3.1Pro,5.444444444444445,0.5833333333333335,9,5.388888888888889,0.5464532103585001,9,5.5,0.5590169943749473,9,5.444444444444445,0.52704627669473,9,5.055555555555555,0.3908679799852859,9,5.333333333333333,0.6123724356957945,9,5.333333333333333,0.6123724356957945,9,5.357777777777778,0.5322306308776716,9
Traditional games or modern games in developing children's skills,Kimi-K2.6,5.444444444444445,0.4639803635691685,9,5.444444444444445,0.4639803635691685,9,5.444444444444445,0.4639803635691685,9,5.444444444444445,0.4639803635691685,9,5.055555555555555,0.5270462766947299,9,5.388888888888889,0.485912657903775,9,5.277777777777778,0.5068968775248516,9,5.358888888888888,0.46686305391529026,9
Traditional games or modern games in developing children's skills,MiniMax-M2.7,5.111111111111111,0.5464532103585001,9,5.055555555555555,0.52704627669473,9,5.166666666666667,0.5,9,5.111111111111111,0.48591265790377514,9,4.611111111111111,0.3333333333333334,9,4.777777777777778,0.5068968775248517,9,4.833333333333333,0.5590169943749475,9,4.953333333333333,0.4711422290561523,9
Traditional games or modern games in developing children's skills,Qwen3.6Plus,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.444444444444445,0.4639803635691685,9,5.166666666666667,0.3535533905932738,9,5.333333333333333,0.5,9,5.333333333333333,0.5590169943749473,9,5.398888888888889,0.3968766950969924,9
Traditional games or modern games in developing children's skills,Student,5.111111111111111,0.3333333333333334,9,4.777777777777778,0.26352313834736496,9,4.777777777777778,0.3632415786283895,9,4.333333333333333,0.2500000000000001,9,4.388888888888889,0.22047927592204927,9,4.555555555555555,0.3908679799852858,9,4.333333333333333,0.2500000000000001,9,4.612222222222222,0.2490370342829445,9
Why you should exercise,ChatGPT-3,5.166666666666667,0.5590169943749475,9,5.166666666666667,0.5590169943749475,9,5.277777777777778,0.4409585518440984,9,5.333333333333333,0.5,9,4.611111111111111,0.5464532103585001,9,4.888888888888889,0.5464532103584999,9,4.944444444444445,0.5833333333333333,9,5.056666666666667,0.5076662289339327,9
Why you should exercise,ChatGPT-4,5.555555555555555,0.4639803635691685,9,5.5,0.43301270189221924,9,5.555555555555555,0.3908679799852857,9,5.611111111111111,0.33333333333333337,9,5.055555555555555,0.3908679799852857,9,5.333333333333333,0.4999999999999999,9,5.333333333333333,0.4999999999999999,9,5.422222222222222,0.4050548659681112,9
Why you should exercise,ClaudeOpus4.6,5.277777777777778,0.6666666666666665,9,5.222222222222222,0.6180165405913053,9,5.333333333333333,0.5,9,5.444444444444445,0.5270462766947298,9,4.777777777777778,0.565194165260439,9,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,5.166666666666667,0.5529240454167279,9
Why you should exercise,ClaudeOpus4.7,5.388888888888889,0.6009252125773314,9,5.388888888888889,0.485912657903775,9,5.5,0.43301270189221924,9,5.555555555555555,0.46398036356916844,9,5.0,0.5000000000000002,9,5.277777777777778,0.5068968775248516,9,5.222222222222222,0.5068968775248517,9,5.334444444444444,0.4658087351883578,9
Why you should exercise,DeepSeek-V3.2,5.277777777777778,0.5651941652604391,9,5.222222222222222,0.5651941652604391,9,5.444444444444445,0.4639803635691685,9,5.5,0.49999999999999994,9,4.833333333333333,0.5,9,5.111111111111111,0.48591265790377514,9,5.111111111111111,0.5464532103585001,9,5.2155555555555555,0.479273176568205,9
Why you should exercise,DeepSeek-V4Pro,5.611111111111111,0.48591265790377514,9,5.555555555555555,0.39086797998528583,9,5.666666666666667,0.35355339059327384,9,5.611111111111111,0.33333333333333337,9,5.222222222222222,0.4409585518440985,9,5.444444444444445,0.46398036356916844,9,5.444444444444445,0.46398036356916844,9,5.507777777777778,0.38580363456614103,9
Why you should exercise,GLM-5.1,5.333333333333333,0.7071067811865476,9,5.166666666666667,0.6123724356957946,9,5.333333333333333,0.5,9,5.444444444444445,0.5270462766947298,9,4.833333333333333,0.5,9,5.055555555555555,0.5833333333333334,9,5.111111111111111,0.6009252125773317,9,5.183333333333334,0.5475856097451794,9
Why you should exercise,GPT-5.5,5.111111111111111,0.6972166887783964,9,5.055555555555555,0.6821127309893709,9,5.222222222222222,0.6180165405913052,9,5.222222222222222,0.6180165405913053,9,4.5,0.7071067811865476,9,4.833333333333333,0.6614378277661477,9,4.833333333333333,0.7071067811865476,9,4.9688888888888885,0.6469823112814687,9
Why you should exercise,Gemini3.1Pro,5.555555555555555,0.5270462766947299,9,5.333333333333333,0.6614378277661477,9,5.722222222222222,0.26352313834736496,9,5.833333333333333,0.25,9,5.611111111111111,0.2204792759220493,9,5.611111111111111,0.22047927592204924,9,5.666666666666667,0.25,9,5.618888888888889,0.2561466593791748,9
Why you should exercise,Kimi-K2.6,5.388888888888889,0.4859126579037751,9,5.277777777777778,0.5068968775248516,9,5.5,0.3535533905932737,9,5.555555555555555,0.3908679799852857,9,5.0,0.3535533905932737,9,5.277777777777778,0.5068968775248516,9,5.166666666666667,0.4330127018922193,9,5.31,0.39455671328720293,9
Why you should exercise,MiniMax-M2.7,5.5,0.6614378277661477,9,5.444444444444445,0.5833333333333334,9,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.0,0.5590169943749475,9,5.166666666666667,0.5590169943749475,9,5.277777777777778,0.6666666666666666,9,5.342222222222222,0.5648180631357718,9
Why you should exercise,Qwen3.6Plus,5.388888888888889,0.6009252125773314,9,5.444444444444445,0.3908679799852857,9,5.611111111111111,0.22047927592204927,9,5.666666666666667,0.25000000000000006,9,5.166666666666667,0.3535533905932738,9,5.388888888888889,0.33333333333333326,9,5.333333333333333,0.4330127018922194,9,5.428888888888888,0.33028186615542665,9
Why you should exercise,Student,5.277777777777778,0.6180165405913053,9,4.722222222222222,0.6666666666666666,9,4.611111111111111,0.6972166887783964,9,4.055555555555555,0.6346477588219923,9,4.111111111111111,0.5464532103585,9,4.277777777777778,0.5068968775248517,9,4.111111111111111,0.6972166887783964,9,4.454444444444444,0.607455988346298,9
museums and art galleries will disappear soon?,ChatGPT-3,5.0,0.6123724356957947,9,5.0,0.6123724356957947,9,5.111111111111111,0.48591265790377514,9,5.111111111111111,0.6009252125773316,9,4.5,0.5590169943749475,9,4.888888888888889,0.6508541396588877,9,4.833333333333333,0.6123724356957946,9,4.922222222222222,0.5692929337735049,9
museums and art galleries will disappear soon?,ChatGPT-4,5.333333333333333,0.5,9,5.333333333333333,0.5,9,5.333333333333333,0.5,9,5.333333333333333,0.5,9,5.0,0.5590169943749475,9,5.222222222222222,0.6180165405913053,9,5.277777777777778,0.5651941652604391,9,5.263333333333333,0.5219195340279955,9
museums and art galleries will disappear soon?,ClaudeOpus4.6,5.388888888888889,0.485912657903775,9,5.388888888888889,0.485912657903775,9,5.388888888888889,0.485912657903775,9,5.388888888888889,0.485912657903775,9,4.944444444444445,0.5270462766947298,9,5.222222222222222,0.5651941652604391,9,5.222222222222222,0.565194165260439,9,5.279999999999999,0.4989238418837086,9
museums and art galleries will disappear soon?,ClaudeOpus4.7,5.5,0.5,9,5.444444444444445,0.6346477588219923,9,5.444444444444445,0.6346477588219923,9,5.444444444444445,0.6346477588219923,9,5.111111111111111,0.7406828681096326,9,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.754615428178118,9,5.358888888888889,0.629850070343023,9
museums and art galleries will disappear soon?,DeepSeek-V3.2,5.555555555555555,0.39086797998528583,9,5.555555555555555,0.39086797998528583,9,5.611111111111111,0.4166666666666667,9,5.611111111111111,0.4166666666666667,9,5.333333333333333,0.5,9,5.5,0.4330127018922193,9,5.5,0.35355339059327373,9,5.524444444444445,0.3942115901109172,9
museums and art galleries will disappear soon?,DeepSeek-V4Pro,5.388888888888889,0.4859126579037751,9,5.388888888888889,0.4859126579037751,9,5.388888888888889,0.4859126579037751,9,5.444444444444445,0.39086797998528583,9,5.111111111111111,0.4859126579037751,9,5.333333333333333,0.5590169943749473,9,5.388888888888889,0.4859126579037751,9,5.35,0.4705847426340975,9
museums and art galleries will disappear soon?,GLM-5.1,4.611111111111111,1.7989194287435755,9,4.611111111111111,1.7989194287435755,9,4.666666666666667,1.8200274723201297,9,4.722222222222222,1.839006374226159,9,4.222222222222222,1.660404903764273,9,4.388888888888889,1.7098570440569325,9,4.444444444444445,1.721998193314319,9,4.525555555555556,1.758416269766001,9
museums and art galleries will disappear soon?,GPT-5.5,5.166666666666667,0.5,9,5.055555555555555,0.52704627669473,9,5.111111111111111,0.4859126579037751,9,5.111111111111111,0.5464532103585001,9,4.666666666666667,0.5,9,4.777777777777778,0.5068968775248517,9,4.888888888888889,0.485912657903775,9,4.970000000000001,0.48259714048054625,9
museums and art galleries will disappear soon?,Gemini3.1Pro,5.5,0.4330127018922193,9,5.333333333333333,0.5590169943749475,9,5.555555555555555,0.3004626062886658,9,5.611111111111111,0.33333333333333337,9,5.333333333333333,0.43301270189221935,9,5.388888888888889,0.41666666666666663,9,5.444444444444445,0.3004626062886657,9,5.453333333333333,0.3478146057887736,9
museums and art galleries will disappear soon?,Kimi-K2.6,5.277777777777778,0.5068968775248517,9,5.333333333333333,0.5000000000000001,9,5.333333333333333,0.5000000000000001,9,5.388888888888889,0.4859126579037751,9,4.944444444444445,0.5270462766947299,9,5.222222222222222,0.5651941652604391,9,5.277777777777778,0.5068968775248517,9,5.254444444444444,0.49754675938827886,9
museums and art galleries will disappear soon?,MiniMax-M2.7,5.222222222222222,0.6180165405913053,9,5.222222222222222,0.6180165405913053,9,5.277777777777778,0.5068968775248517,9,5.277777777777778,0.5068968775248517,9,4.833333333333333,0.5590169943749475,9,5.111111111111111,0.5464532103585001,9,5.111111111111111,0.41666666666666674,9,5.153333333333333,0.5201682420140621,9
museums and art galleries will disappear soon?,Qwen3.6Plus,5.555555555555555,0.39086797998528583,9,5.611111111111111,0.3333333333333334,9,5.611111111111111,0.3333333333333334,9,5.666666666666667,0.3535533905932738,9,5.388888888888889,0.4166666666666667,9,5.5,0.4330127018922193,9,5.5,0.3535533905932738,9,5.547777777777778,0.3486681006981346,9
museums and art galleries will disappear soon?,Student,4.444444444444445,0.46398036356916855,9,4.055555555555555,0.3908679799852856,9,3.611111111111111,1.4092945437739806,9,3.611111111111111,0.3333333333333333,9,3.4444444444444446,0.4639803635691685,9,3.7222222222222223,0.5068968775248516,9,3.611111111111111,0.3333333333333333,9,3.7866666666666666,0.4562893818619933,9
