thema,quelle,themenbezogenheit__mean,themenbezogenheit__std,themenbezogenheit__count,logik-des-aufbaus__mean,logik-des-aufbaus__std,logik-des-aufbaus__count,ausfuehrlichkeit-aussagekraft__mean,ausfuehrlichkeit-aussagekraft__std,ausfuehrlichkeit-aussagekraft__count,sprachbeherrschung__mean,sprachbeherrschung__std,sprachbeherrschung__count,komplexitaet__mean,komplexitaet__std,komplexitaet__count,wortschatz-textverknuepfung__mean,wortschatz-textverknuepfung__std,wortschatz-textverknuepfung__count,gebrauch-sprachlicher-strukturen__mean,gebrauch-sprachlicher-strukturen__std,gebrauch-sprachlicher-strukturen__count,overall_score__mean,overall_score__std,overall_score__count,id,File,sent_count,word_count,sent_complex_tags,sent_complex_depth,LD,discourse,modals1,modals2,modals_all,EpMarkers,nominalisation,dm_per_sent,mod_per_sent,ep_per_sent,nom_per_sent
Several languages are in danger of extinction,DeepSeek-V4Pro,5.611111111111111,0.4166666666666666,9,5.555555555555555,0.3908679799852857,9,5.666666666666667,0.3535533905932738,9,5.611111111111111,0.33333333333333337,9,5.388888888888889,0.4859126579037751,9,5.611111111111111,0.4166666666666666,9,5.555555555555555,0.3908679799852857,9,5.571111111111112,0.3779697224793423,9,73,essay74.txt,12,213,1.8333333333333333,4.833333333333333,141.09443297097337,4,0,7,7,0,23,0.3333333333333333,0.5833333333333334,0.0,1.9166666666666667
Several languages are in danger of extinction,GLM-5.1,4.888888888888889,0.6508541396588878,9,4.888888888888889,0.5464532103585,9,4.944444444444445,0.5270462766947299,9,4.944444444444445,0.5270462766947299,9,4.444444444444445,0.5270462766947299,9,4.722222222222222,0.4409585518440985,9,4.777777777777778,0.3632415786283895,9,4.803333333333333,0.495429106936603,9,73,essay74.txt,11,192,1.818181818181818,5.090909090909091,139.4655036819904,5,0,3,3,1,18,0.4545454545454545,0.2727272727272727,0.0909090909090909,1.6363636363636365
Several languages are in danger of extinction,GPT-5.5,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,5.222222222222222,0.44095855184409843,9,5.166666666666667,0.5,9,4.555555555555555,0.5833333333333334,9,4.888888888888889,0.5464532103585,9,4.944444444444445,0.4639803635691685,9,4.985555555555555,0.5112267381287657,9,73,essay74.txt,13,183,1.6923076923076923,4.615384615384615,163.2801724137931,5,0,10,10,0,15,0.3846153846153846,0.7692307692307693,0.0,1.1538461538461535
Several languages are in danger of extinction,Gemini3.1Pro,5.5,0.4999999999999999,9,5.222222222222222,0.6666666666666665,9,5.388888888888889,0.41666666666666663,9,5.5,0.3535533905932738,9,5.388888888888889,0.48591265790377497,9,5.444444444444445,0.3908679799852857,9,5.388888888888889,0.4166666666666665,9,5.405555555555555,0.41728620607177724,9,73,essay74.txt,9,197,2.2222222222222223,6.333333333333333,99.50763546047936,1,0,1,1,0,21,0.1111111111111111,0.1111111111111111,0.0,2.333333333333333
Several languages are in danger of extinction,Kimi-K2.6,5.722222222222222,0.26352313834736496,9,5.666666666666667,0.25,9,5.666666666666667,0.25000000000000006,9,5.722222222222222,0.26352313834736507,9,5.611111111111111,0.2204792759220493,9,5.722222222222222,0.26352313834736507,9,5.666666666666667,0.25,9,5.683333333333334,0.20946360065653405,9,73,essay74.txt,11,195,1.9090909090909087,4.909090909090909,262.3531707317074,8,1,2,3,0,19,0.7272727272727273,0.2727272727272727,0.0,1.7272727272727273
Several languages are in danger of extinction,MiniMax-M2.7,5.5,0.4330127018922193,9,5.555555555555555,0.39086797998528583,9,5.5,0.4330127018922193,9,5.5,0.4330127018922193,9,5.166666666666667,0.5000000000000001,9,5.444444444444445,0.5270462766947298,9,5.333333333333333,0.3535533905932738,9,5.43,0.41821047332652955,9,73,essay74.txt,18,236,1.3333333333333333,4.666666666666667,179.1425120772947,5,0,7,7,0,26,0.2777777777777778,0.3888888888888889,0.0,1.4444444444444444
Several languages are in danger of extinction,Qwen3.6Plus,5.666666666666667,0.3535533905932738,9,5.666666666666667,0.3535533905932738,9,5.722222222222222,0.26352313834736496,9,5.666666666666667,0.3535533905932738,9,5.5,0.4330127018922195,9,5.666666666666667,0.3535533905932738,9,5.555555555555555,0.3004626062886658,9,5.635555555555555,0.31492503517151166,9,73,essay74.txt,15,234,1.7333333333333334,4.733333333333333,251.33901639344268,5,1,5,6,0,22,0.3333333333333333,0.4,0.0,1.4666666666666666
Several languages are in danger of extinction,Student,4.111111111111111,0.6009252125773317,9,3.7222222222222223,0.565194165260439,9,3.5,0.4330127018922194,9,3.1666666666666665,0.4330127018922192,9,3.111111111111111,0.48591265790377486,9,3.388888888888889,0.5464532103585,9,3.1666666666666665,0.4330127018922192,9,3.4522222222222223,0.46507466545109144,9,73,essay74.txt,17,292,1.588235294117647,5.294117647058823,87.83397298801745,3,3,6,9,1,17,0.1764705882352941,0.5294117647058824,0.0588235294117647,1.0
Should governments be responsible to help the unemployed and homeless,ChatGPT-3,5.166666666666667,0.5000000000000001,9,4.833333333333333,0.43301270189221924,9,5.055555555555555,0.3004626062886658,9,5.0,0.3535533905932738,9,4.388888888888889,0.2204792759220492,9,4.666666666666667,0.3535533905932738,9,4.666666666666667,0.4330127018922193,9,4.825555555555556,0.3312140965867511,9,44,essay45.txt,10,206,3.0,6.0,56.81991840867131,6,0,10,10,0,18,0.6,1.0,0.0,1.8
Should governments be responsible to help the unemployed and homeless,ChatGPT-4,5.555555555555555,0.39086797998528583,9,5.333333333333333,0.4330127018922193,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.055555555555555,0.4639803635691685,9,5.222222222222222,0.3632415786283895,9,5.222222222222222,0.44095855184409843,9,5.341111111111111,0.3630579996517239,9,44,essay45.txt,14,281,2.2142857142857144,5.071428571428571,104.83001586544546,5,1,6,7,0,29,0.3571428571428571,0.5,0.0,2.071428571428572
Should governments be responsible to help the unemployed and homeless,ClaudeOpus4.6,5.333333333333333,0.3535533905932739,9,5.222222222222222,0.44095855184409855,9,5.277777777777778,0.36324157862838957,9,5.277777777777778,0.36324157862838957,9,4.833333333333333,0.3535533905932739,9,4.944444444444445,0.39086797998528583,9,5.0,0.35355339059327406,9,5.128888888888889,0.3509431736209029,9,44,essay45.txt,12,221,2.333333333333333,5.333333333333333,126.15130236350146,6,0,6,6,1,20,0.5,0.5,0.0833333333333333,1.6666666666666667
Should governments be responsible to help the unemployed and homeless,ClaudeOpus4.7,5.5,0.3535533905932738,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.055555555555555,0.39086797998528583,9,5.166666666666667,0.4330127018922193,9,5.166666666666667,0.3535533905932738,9,5.295555555555556,0.32795240169539497,9,44,essay45.txt,13,206,2.0,4.461538461538462,163.52492352555225,7,1,6,7,1,18,0.5384615384615384,0.5384615384615384,0.0769230769230769,1.3846153846153846
Should governments be responsible to help the unemployed and homeless,DeepSeek-V3.2,5.611111111111111,0.3333333333333334,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.166666666666667,0.3535533905932736,9,5.277777777777778,0.36324157862838946,9,5.222222222222222,0.3632415786283895,9,5.398888888888889,0.31805834545113126,9,44,essay45.txt,12,196,2.333333333333333,5.083333333333333,119.93279185146356,6,0,0,0,0,19,0.5,0.0,0.0,1.5833333333333333
Should governments be responsible to help the unemployed and homeless,DeepSeek-V4Pro,5.722222222222222,0.26352313834736496,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.333333333333333,0.24999999999999997,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.30046260628866583,9,5.541111111111111,0.2755650760004088,9,44,essay45.txt,11,182,2.1818181818181817,5.090909090909091,226.2126829268293,5,2,2,4,0,22,0.4545454545454545,0.3636363636363636,0.0,2.0
Should governments be responsible to help the unemployed and homeless,GLM-5.1,5.277777777777778,0.3632415786283895,9,5.166666666666667,0.4330127018922194,9,5.277777777777778,0.36324157862838957,9,5.277777777777778,0.36324157862838957,9,4.777777777777778,0.3632415786283895,9,4.944444444444445,0.39086797998528583,9,4.888888888888889,0.4166666666666667,9,5.088888888888889,0.352542353641532,9,44,essay45.txt,11,203,2.0,5.2727272727272725,210.125,7,0,3,3,1,17,0.6363636363636364,0.2727272727272727,0.0909090909090909,1.5454545454545454
Should governments be responsible to help the unemployed and homeless,GPT-5.5,5.277777777777778,0.4409585518440985,9,5.111111111111111,0.4859126579037751,9,5.222222222222222,0.44095855184409855,9,5.0,0.6123724356957945,9,4.611111111111111,0.33333333333333337,9,4.722222222222222,0.4409585518440984,9,4.777777777777778,0.5068968775248516,9,4.96,0.4387197283004265,9,44,essay45.txt,13,191,2.1538461538461537,4.615384615384615,168.91471869255977,11,0,9,9,0,19,0.8461538461538461,0.6923076923076923,0.0,1.4615384615384617
Should governments be responsible to help the unemployed and homeless,Gemini3.1Pro,5.666666666666667,0.35355339059327384,9,5.222222222222222,0.5068968775248516,9,5.5,0.25,9,5.5,0.0,9,5.277777777777778,0.26352313834736496,9,5.333333333333333,0.24999999999999997,9,5.388888888888889,0.2204792759220493,9,5.411111111111111,0.2014599491489839,9,44,essay45.txt,8,193,2.5,6.25,198.83169811320755,7,0,1,1,0,14,0.875,0.125,0.0,1.75
Should governments be responsible to help the unemployed and homeless,Kimi-K2.6,5.333333333333333,0.35355339059327373,9,5.277777777777778,0.3632415786283895,9,5.333333333333333,0.3535533905932738,9,5.333333333333333,0.3535533905932738,9,4.833333333333333,0.35355339059327373,9,5.0,0.3535533905932738,9,5.0,0.3535533905932738,9,5.161111111111111,0.3195874076228773,9,44,essay45.txt,12,201,2.25,4.666666666666667,230.8628571428572,9,1,4,5,0,21,0.75,0.4166666666666667,0.0,1.75
Should governments be responsible to help the unemployed and homeless,MiniMax-M2.7,5.444444444444445,0.3004626062886658,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.0,0.3535533905932738,9,5.166666666666667,0.4330127018922193,9,5.166666666666667,0.3535533905932738,9,5.28,0.3202733207746158,9,44,essay45.txt,16,220,1.875,4.25,169.84090491923638,9,0,6,6,1,23,0.5625,0.375,0.0625,1.4375
Should governments be responsible to help the unemployed and homeless,Qwen3.6Plus,5.666666666666667,0.25000000000000006,9,5.611111111111111,0.22047927592204927,9,5.611111111111111,0.22047927592204927,9,5.611111111111111,0.22047927592204927,9,5.222222222222222,0.26352313834736496,9,5.333333333333333,0.35355339059327373,9,5.388888888888889,0.33333333333333337,9,5.4944444444444445,0.2319542579427628,9,44,essay45.txt,13,237,2.5384615384615383,4.923076923076923,241.9587692307693,8,0,5,5,1,21,0.6153846153846154,0.3846153846153846,0.0769230769230769,1.6153846153846154
Should governments be responsible to help the unemployed and homeless,Student,4.777777777777778,0.44095855184409855,9,4.333333333333333,0.35355339059327384,9,4.166666666666667,0.35355339059327373,9,3.611111111111111,0.33333333333333337,9,3.8333333333333335,0.4330127018922193,9,3.888888888888889,0.48591265790377497,9,3.6666666666666665,0.4330127018922193,9,4.04111111111111,0.37671091185564426,9,44,essay45.txt,13,261,1.7692307692307692,5.538461538461538,130.5,11,1,13,14,2,19,0.8461538461538461,1.0769230769230769,0.1538461538461538,1.4615384615384617
Solve traffic and housing problems by moving companies to the rural areas?,ChatGPT-3,4.722222222222222,0.565194165260439,9,4.722222222222222,0.4409585518440985,9,4.944444444444445,0.46398036356916883,9,4.888888888888889,0.4166666666666667,9,4.111111111111111,0.4166666666666666,9,4.5,0.5590169943749476,9,4.555555555555555,0.5270462766947299,9,4.635555555555555,0.4446378051603102,9,89,essay90.txt,12,250,2.333333333333333,5.916666666666667,101.82757250861404,8,5,11,16,0,17,0.6666666666666666,1.3333333333333333,0.0,1.4166666666666667
Solve traffic and housing problems by moving companies to the rural areas?,ChatGPT-4,5.0,0.7905694150420949,9,5.055555555555555,0.5833333333333335,9,5.333333333333333,0.3535533905932738,9,5.333333333333333,0.3535533905932738,9,4.666666666666667,0.6123724356957946,9,5.055555555555555,0.5833333333333335,9,4.944444444444445,0.5833333333333334,9,5.055555555555555,0.5315334211296388,9,89,essay90.txt,13,268,2.1538461538461537,6.076923076923077,98.50336275380232,6,2,6,8,0,29,0.4615384615384615,0.6153846153846154,0.0,2.230769230769231
Solve traffic and housing problems by moving companies to the rural areas?,ClaudeOpus4.6,5.111111111111111,0.5464532103585003,9,5.111111111111111,0.5464532103585003,9,5.166666666666667,0.5,9,5.166666666666667,0.5,9,4.666666666666667,0.5590169943749475,9,4.833333333333333,0.6123724356957945,9,4.944444444444445,0.5270462766947298,9,5.002222222222222,0.5192489233926676,9,89,essay90.txt,14,217,2.0,4.714285714285714,153.69626034827292,7,3,13,16,1,23,0.5,1.1428571428571428,0.0714285714285714,1.6428571428571428
Solve traffic and housing problems by moving companies to the rural areas?,ClaudeOpus4.7,5.111111111111111,0.6508541396588879,9,5.166666666666667,0.5590169943749475,9,5.222222222222222,0.5068968775248516,9,5.166666666666667,0.6123724356957945,9,4.777777777777778,0.565194165260439,9,5.055555555555555,0.5833333333333334,9,5.0,0.5590169943749475,9,5.072222222222222,0.5584303398316073,9,89,essay90.txt,14,215,1.5714285714285714,4.857142857142857,179.54976595710804,5,1,9,10,0,16,0.3571428571428571,0.7142857142857143,0.0,1.1428571428571428
Solve traffic and housing problems by moving companies to the rural areas?,DeepSeek-V3.2,5.277777777777778,0.5068968775248517,9,5.333333333333333,0.43301270189221924,9,5.333333333333333,0.43301270189221924,9,5.333333333333333,0.43301270189221924,9,5.055555555555555,0.4639803635691685,9,5.222222222222222,0.6180165405913052,9,5.277777777777778,0.5068968775248517,9,5.262222222222222,0.4716666666666666,9,89,essay90.txt,12,190,1.75,4.416666666666667,176.98630136986304,6,2,7,9,0,13,0.5,0.75,0.0,1.0833333333333333
Solve traffic and housing problems by moving companies to the rural areas?,DeepSeek-V4Pro,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.33333333333333326,9,5.0,0.3535533905932736,9,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.4330127018922194,9,5.31,0.36718523935474306,9,89,essay90.txt,13,224,2.076923076923077,5.0,226.60129032258067,7,2,9,11,0,18,0.5384615384615384,0.8461538461538461,0.0,1.3846153846153846
Solve traffic and housing problems by moving companies to the rural areas?,GLM-5.1,4.777777777777778,0.754615428178118,9,4.777777777777778,0.6666666666666664,9,5.0,0.6123724356957946,9,4.944444444444445,0.5833333333333336,9,4.111111111111111,0.5464532103585,9,4.555555555555555,0.5833333333333335,9,4.555555555555555,0.5833333333333335,9,4.673333333333334,0.5730619512757762,9,89,essay90.txt,13,208,1.4615384615384617,4.615384615384615,126.43023255813956,4,0,3,3,0,14,0.3076923076923077,0.2307692307692307,0.0,1.0769230769230769
Solve traffic and housing problems by moving companies to the rural areas?,GPT-5.5,5.055555555555555,0.6346477588219923,9,5.111111111111111,0.5464532103585003,9,5.166666666666667,0.5,9,5.111111111111111,0.5464532103585003,9,4.611111111111111,0.5464532103585003,9,4.888888888888889,0.5464532103585,9,4.944444444444445,0.5270462766947298,9,4.986666666666666,0.5308954699373503,9,89,essay90.txt,13,192,2.076923076923077,4.307692307692308,192.0,9,0,10,10,0,17,0.6923076923076923,0.7692307692307693,0.0,1.3076923076923077
Solve traffic and housing problems by moving companies to the rural areas?,Gemini3.1Pro,5.055555555555555,0.6346477588219923,9,4.888888888888889,0.7406828681096322,9,5.222222222222222,0.5068968775248517,9,5.277777777777778,0.4409585518440984,9,5.111111111111111,0.4166666666666668,9,5.111111111111111,0.6009252125773316,9,5.166666666666667,0.43301270189221946,9,5.121111111111111,0.5061483094026011,9,89,essay90.txt,10,195,1.5,5.2,185.478515625,5,3,5,8,0,17,0.5,0.8,0.0,1.7
Solve traffic and housing problems by moving companies to the rural areas?,Kimi-K2.6,5.222222222222222,0.44095855184409866,9,5.222222222222222,0.4409585518440985,9,5.333333333333333,0.24999999999999997,9,5.333333333333333,0.24999999999999997,9,4.888888888888889,0.3333333333333333,9,5.277777777777778,0.3632415786283895,9,5.277777777777778,0.3632415786283895,9,5.223333333333333,0.3343650699460096,9,89,essay90.txt,10,183,1.6,5.1,284.149090909091,8,3,7,10,0,12,0.8,1.0,0.0,1.2
Solve traffic and housing problems by moving companies to the rural areas?,MiniMax-M2.7,5.388888888888889,0.48591265790377497,9,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.22047927592204922,9,5.0,0.3535533905932736,9,5.277777777777778,0.3632415786283895,9,5.222222222222222,0.3632415786283897,9,5.285555555555556,0.3352652349674474,9,89,essay90.txt,11,202,2.090909090909091,5.363636363636363,211.5762962962963,6,3,6,9,0,16,0.5454545454545454,0.8181818181818182,0.0,1.4545454545454546
Solve traffic and housing problems by moving companies to the rural areas?,Qwen3.6Plus,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.33333333333333326,9,5.0,0.35355339059327373,9,5.277777777777778,0.5068968775248517,9,5.277777777777778,0.3632415786283895,9,5.286666666666666,0.3772929895982695,9,89,essay90.txt,14,236,1.5,5.142857142857143,186.384230066592,7,5,7,12,0,19,0.5,0.8571428571428571,0.0,1.3571428571428572
Solve traffic and housing problems by moving companies to the rural areas?,Student,5.166666666666667,0.35355339059327373,9,4.833333333333333,0.25,9,4.833333333333333,0.35355339059327384,9,4.5,0.35355339059327373,9,4.333333333333333,0.25,9,4.666666666666667,0.24999999999999997,9,4.555555555555555,0.3004626062886658,9,4.698888888888889,0.25872014052081654,9,89,essay90.txt,18,398,2.055555555555556,6.055555555555555,72.32033348029981,11,7,14,21,0,20,0.6111111111111112,1.1666666666666667,0.0,1.1111111111111112
The Non-Issue of Same Sex Marriage,ChatGPT-3,4.777777777777778,0.5651941652604389,9,4.722222222222222,0.5068968775248517,9,4.833333333333333,0.4330127018922194,9,4.833333333333333,0.4330127018922194,9,3.9444444444444446,0.5270462766947298,9,4.388888888888889,0.485912657903775,9,4.444444444444445,0.39086797998528583,9,4.562222222222222,0.4273399635471088,9,9,essay10.txt,11,233,2.272727272727273,5.727272727272728,74.7281879194631,9,2,4,6,0,11,0.8181818181818182,0.5454545454545454,0.0,1.0
The Non-Issue of Same Sex Marriage,ChatGPT-4,5.0,0.7905694150420949,9,4.944444444444445,0.7264831572567789,9,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,4.5,0.5590169943749475,9,4.833333333333333,0.6614378277661477,9,4.833333333333333,0.6614378277661477,9,4.89,0.6347637355741109,9,9,essay10.txt,12,253,1.3333333333333333,5.833333333333333,79.10275073183149,6,1,0,1,0,22,0.5,0.0833333333333333,0.0,1.8333333333333333
The Non-Issue of Same Sex Marriage,ClaudeOpus4.6,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,5.111111111111111,0.6009252125773316,9,5.111111111111111,0.6009252125773316,9,4.5,0.5590169943749473,9,4.833333333333333,0.6123724356957946,9,4.833333333333333,0.6123724356957946,9,4.93,0.576281181368956,9,9,essay10.txt,14,205,1.1428571428571428,4.357142857142857,98.95083102493076,7,1,4,5,0,10,0.5,0.3571428571428571,0.0,0.7142857142857143
The Non-Issue of Same Sex Marriage,ClaudeOpus4.7,5.0,0.6614378277661476,9,5.0,0.5590169943749473,9,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,4.5,0.5590169943749476,9,4.722222222222222,0.6666666666666667,9,4.722222222222222,0.6666666666666667,9,4.866666666666666,0.583887831693725,9,9,essay10.txt,11,208,1.5454545454545454,5.2727272727272725,120.78771704198904,4,1,3,4,0,16,0.3636363636363636,0.3636363636363636,0.0,1.4545454545454546
The Non-Issue of Same Sex Marriage,DeepSeek-V3.2,5.277777777777778,0.7120003121097942,9,5.277777777777778,0.565194165260439,9,5.388888888888889,0.5464532103585,9,5.388888888888889,0.5464532103585,9,5.0,0.5,9,5.222222222222222,0.4409585518440984,9,5.222222222222222,0.4409585518440984,9,5.2555555555555555,0.5133982642917461,9,9,essay10.txt,14,224,1.6428571428571428,5.857142857142857,80.2797202797203,7,0,1,1,0,19,0.5,0.0714285714285714,0.0,1.3571428571428572
The Non-Issue of Same Sex Marriage,DeepSeek-V4Pro,5.222222222222222,0.5068968775248516,9,5.277777777777778,0.4409585518440985,9,5.333333333333333,0.5,9,5.333333333333333,0.5,9,5.055555555555555,0.5270462766947299,9,5.277777777777778,0.44095855184409843,9,5.222222222222222,0.44095855184409843,9,5.247777777777777,0.44580763165792076,9,9,essay10.txt,9,180,1.4444444444444444,5.888888888888889,128.58856739590684,3,1,1,2,0,13,0.3333333333333333,0.2222222222222222,0.0,1.4444444444444444
The Non-Issue of Same Sex Marriage,GLM-5.1,4.777777777777778,0.565194165260439,9,4.666666666666667,0.6123724356957946,9,4.888888888888889,0.4859126579037749,9,4.777777777777778,0.6180165405913052,9,4.222222222222222,0.44095855184409855,9,4.444444444444445,0.5270462766947298,9,4.555555555555555,0.5270462766947299,9,4.618888888888889,0.516489216839143,9,9,essay10.txt,12,183,1.5833333333333333,5.166666666666667,102.56572117167222,6,1,4,5,0,10,0.5,0.4166666666666667,0.0,0.8333333333333334
The Non-Issue of Same Sex Marriage,GPT-5.5,4.722222222222222,0.6180165405913052,9,4.722222222222222,0.6180165405913052,9,4.833333333333333,0.5590169943749473,9,4.777777777777778,0.6180165405913052,9,4.166666666666667,0.5590169943749475,9,4.388888888888889,0.6009252125773314,9,4.5,0.6123724356957946,9,4.588888888888889,0.5782180480676052,9,9,essay10.txt,12,187,1.6666666666666667,4.583333333333333,115.62871277561985,8,2,6,8,0,10,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333334
The Non-Issue of Same Sex Marriage,Gemini3.1Pro,4.777777777777778,1.855921454276674,9,4.722222222222222,1.855921454276674,9,4.833333333333333,1.8708286933869709,9,4.833333333333333,1.8708286933869709,9,4.5,1.7320508075688772,9,4.722222222222222,1.8219342590896206,9,4.722222222222222,1.8219342590896206,9,4.731111111111111,1.8274466096472177,9,9,essay10.txt,7,200,3.0,7.285714285714286,105.63115617320916,5,0,0,0,0,18,0.7142857142857143,0.0,0.0,2.571428571428572
The Non-Issue of Same Sex Marriage,Kimi-K2.6,5.222222222222222,0.5068968775248516,9,5.222222222222222,0.5068968775248516,9,5.333333333333333,0.5,9,5.277777777777778,0.6180165405913052,9,4.833333333333333,0.43301270189221924,9,5.111111111111111,0.41666666666666674,9,5.055555555555555,0.5270462766947299,9,5.153333333333333,0.4734976240700685,9,9,essay10.txt,12,216,1.5833333333333333,5.0,216.0,8,2,2,4,1,18,0.6666666666666666,0.3333333333333333,0.0833333333333333,1.5
The Non-Issue of Same Sex Marriage,MiniMax-M2.7,5.166666666666667,0.5590169943749475,9,5.166666666666667,0.43301270189221924,9,5.222222222222222,0.44095855184409843,9,5.222222222222222,0.44095855184409843,9,4.833333333333333,0.4330127018922194,9,5.055555555555555,0.5270462766947299,9,5.111111111111111,0.4166666666666667,9,5.112222222222222,0.4386564081880536,9,9,essay10.txt,15,222,1.4666666666666666,4.266666666666667,244.20500000000004,8,4,2,6,0,23,0.5333333333333333,0.4,0.0,1.5333333333333334
The Non-Issue of Same Sex Marriage,Qwen3.6Plus,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.333333333333333,0.5000000000000001,9,5.388888888888889,0.4859126579037751,9,5.333333333333333,0.5000000000000001,9,5.437777777777778,0.5175852050092278,9,9,essay10.txt,12,252,2.083333333333333,6.166666666666667,188.32485906478936,10,0,1,1,0,23,0.8333333333333334,0.0833333333333333,0.0,1.9166666666666667
The Non-Issue of Same Sex Marriage,Student,4.055555555555555,1.685312368013057,9,3.611111111111111,1.452966314513558,9,3.5555555555555554,1.445779297741456,9,3.0555555555555554,1.2610621625351297,9,3.1666666666666665,1.2747548783981961,9,3.2777777777777777,1.3254978100489054,9,3.111111111111111,1.2936812246883354,9,3.4055555555555554,1.3770721759507663,9,9,essay10.txt,32,714,2.25,5.53125,70.61144495861305,10,3,15,18,0,18,0.3125,0.5625,0.0,0.5625
Traditional games or modern games in developing children's skills,ChatGPT-3,4.5,0.6123724356957946,9,4.5,0.6123724356957946,9,4.666666666666667,0.6614378277661475,9,4.555555555555555,0.6346477588219924,9,3.7777777777777777,0.4409585518440983,9,4.166666666666667,0.6614378277661475,9,4.111111111111111,0.6508541396588879,9,4.325555555555556,0.585941787021354,9,63,essay64.txt,11,229,2.5454545454545454,7.0,72.81619937694703,6,0,5,5,0,16,0.5454545454545454,0.4545454545454545,0.0,1.4545454545454546
Traditional games or modern games in developing children's skills,ChatGPT-4,4.888888888888889,0.7406828681096324,9,4.944444444444445,0.726483157256779,9,5.055555555555555,0.5833333333333335,9,5.055555555555555,0.7264831572567789,9,4.5,0.75,9,4.888888888888889,0.7817359599705715,9,4.777777777777778,0.754615428178118,9,4.874444444444444,0.7071971279479137,9,63,essay64.txt,11,224,2.363636363636364,6.454545454545454,77.72363500542264,3,0,4,4,0,16,0.2727272727272727,0.3636363636363636,0.0,1.4545454545454546
Traditional games or modern games in developing children's skills,ClaudeOpus4.6,5.0,0.6123724356957947,9,4.944444444444445,0.5833333333333334,9,5.0,0.6123724356957947,9,4.944444444444445,0.5833333333333334,9,4.5,0.6123724356957945,9,4.833333333333333,0.6614378277661476,9,4.777777777777778,0.565194165260439,9,4.858888888888889,0.5877168630481102,9,63,essay64.txt,12,221,2.333333333333333,6.0,83.10971281939288,8,0,2,2,1,12,0.6666666666666666,0.1666666666666666,0.0833333333333333,1.0
Traditional games or modern games in developing children's skills,ClaudeOpus4.7,5.277777777777778,0.5068968775248517,9,5.222222222222222,0.44095855184409855,9,5.277777777777778,0.44095855184409855,9,5.277777777777778,0.44095855184409855,9,4.833333333333333,0.4330127018922194,9,5.111111111111111,0.48591265790377514,9,5.111111111111111,0.48591265790377514,9,5.16,0.43974424385090005,9,63,essay64.txt,13,203,2.076923076923077,5.307692307692308,237.80571428571423,5,0,5,5,1,11,0.3846153846153846,0.3846153846153846,0.0769230769230769,0.8461538461538461
Traditional games or modern games in developing children's skills,DeepSeek-V3.2,5.444444444444445,0.4639803635691685,9,5.444444444444445,0.4639803635691685,9,5.5,0.43301270189221935,9,5.444444444444445,0.39086797998528583,9,5.166666666666667,0.3535533905932738,9,5.333333333333333,0.49999999999999994,9,5.333333333333333,0.49999999999999994,9,5.381111111111111,0.4220913539876304,9,63,essay64.txt,13,198,1.8461538461538465,5.307692307692308,186.11139896373055,6,0,0,0,0,13,0.4615384615384615,0.0,0.0,1.0
Traditional games or modern games in developing children's skills,DeepSeek-V4Pro,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.39086797998528583,9,5.166666666666667,0.3535533905932738,9,5.444444444444445,0.39086797998528583,9,5.333333333333333,0.49999999999999994,9,5.39,0.3849025850783544,9,63,essay64.txt,11,225,2.1818181818181817,5.909090909090909,159.9264705882353,8,0,5,5,0,18,0.7272727272727273,0.4545454545454545,0.0,1.6363636363636365
Traditional games or modern games in developing children's skills,GLM-5.1,5.166666666666667,0.6123724356957945,9,5.166666666666667,0.6123724356957945,9,5.166666666666667,0.6123724356957945,9,5.111111111111111,0.6009252125773317,9,4.666666666666667,0.6123724356957945,9,4.944444444444445,0.5833333333333334,9,4.944444444444445,0.5833333333333334,9,5.025555555555555,0.5858351114245184,9,63,essay64.txt,11,194,2.1818181818181817,5.454545454545454,140.1019433294712,6,2,4,6,1,10,0.5454545454545454,0.5454545454545454,0.0909090909090909,0.9090909090909092
